,id,song,artist,genre,tonality,capo,chords,roman numerals,mode
412,995170,Back To December,Taylor Swift,Pop,D,0,"Dsus4,D,Bm,G,D,Bm,G,D,A,D,Bm,G,D,A,Bm,A,D,G,Bm,A,G,D,F#m,G,D,A,D,D,F#m,G,D,A,G,Bm,A,Dsus4,D,Bm,G,D,Bm,G,D,A,D,Bm,G,D,A,Bm,A,D,G,Bm,A,G,D,F#m,G,D,A,D,D,F#m,G,D,A,G,Bm,A,D,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,D,D,A,Bm,A,G,Bm,A,G,D,F#m,G,D,A,D,D,F#m,G,D,A,G,Bm,A,G,Bm,A,Dsus4,D,Bm,G,Dsus4,D,Bm,G","isus4,i,vim,iv,i,vim,iv,i,v,i,vim,iv,i,v,vim,v,i,iv,vim,v,iv,i,iiim,iv,i,v,i,i,iiim,iv,i,v,iv,vim,v,isus4,i,vim,iv,i,vim,iv,i,v,i,vim,iv,i,v,vim,v,i,iv,vim,v,iv,i,iiim,iv,i,v,i,i,iiim,iv,i,v,iv,vim,v,i,vim,iv,vim,iv,i,v,vim,iv,i,v,vim,iv,i,i,v,vim,v,iv,vim,v,iv,i,iiim,iv,i,v,i,i,iiim,iv,i,v,iv,vim,v,iv,vim,v,isus4,i,vim,iv,isus4,i,vim,iv",Major
413,995537,Zombie,The Cranberries,Rock,Em,0,"Em,C,Cmaj7,G,G6,D/F#,D,Dsus4,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Dsus4,D,Em,C,G,D,Dsus4,D,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Dsus4,D,Em,C,G,D,Dsus4,D,Em,Cmaj7,G6,D/F#","im,bvi,bvimaj7,iii,iii6,bvii,bvii,bviisus4,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,bviisus4,bvii,im,bvi,iii,bvii,bviisus4,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvimaj7,iii6,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,bviisus4,bvii,im,bvi,iii,bvii,bviisus4,bvii,im,bvimaj7,iii6,bvii",Minor
414,995857,She Will Be Loved,Maroon 5,Pop/Rock,Am,3,"Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,C,G,Am,G,C,G,Am,F,C,G,Am,F,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,C,G,Am,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,Am,G,Am,G,Am,G,Am,G,F,Am,G,Am,G,C,G,Am,G,C,G,Am,F,C,G,Am,G,C,G,Am,G,C,G,Am,G,C,G,Am,F","im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,iii,bvii,im,bvii,iii,bvii,im,bvi,iii,bvii,im,bvi,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,im,bvii,iii,bvii,im,bvii,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,im,bvii,im,bvii,im,bvii,im,bvii,bvi,im,bvii,im,bvii,iii,bvii,im,bvii,iii,bvii,im,bvi,iii,bvii,im,bvii,iii,bvii,im,bvii,iii,bvii,im,bvii,iii,bvii,im,bvi",Minor
415,999755,The Lazy Song,Bruno Mars,Pop/Rock,B,4,"G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,Am,D,Em,Am,D,Em,Am,D,Em,Am,D,Em,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G","bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,i7,bii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bviim,im,bii,biii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,i7,bii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bviim,im,bii,biii,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,i7,bii,bviim,biii,ivm,bviim,biii,ivm,bviim,biii,ivm,bviim,biii,ivm,bvi,biii,bii,bvi,biii,bii,bvi,biii,bii,bvi,i7,bii,bvi,biii,bii,bvi,biii,bii,bvi",Major
416,1004189,California King Bed,Rihanna,Pop,G,0,"Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Em,C,Em,C,Em,C,G,D,G,D/F#,Em,C,G,D/F#,Em,C,G,Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Em,C,Em,C,Em,C,G,D,G,D/F#,Em,C,G,D/F#,Em,C,G,G,D,Em,C,G,D,Em,C,G,D/F#,C,Em,D,C,C,D/F#,G,Am,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G","ivsus2,ivsus2,ivsus2,i,v,ivsus2,ivsus2,ivsus2,i,v,ivsus2,ivsus2,ivsus2,i,v,vim,iv,vim,iv,vim,iv,i,v,i,v,vim,iv,i,v,vim,iv,i,ivsus2,ivsus2,ivsus2,i,v,ivsus2,ivsus2,ivsus2,i,v,vim,iv,vim,iv,vim,iv,i,v,i,v,vim,iv,i,v,vim,iv,i,i,v,vim,iv,i,v,vim,iv,i,v,iv,vim,v,iv,iv,v,i,iim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i",Major
417,1005861,Your Song,Ellie Goulding,Pop,Em,3,"Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,D,Em,Am,C,D,Em,Am,C,Em,G,A,C,G,Am,C,D,Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,Am,G,Am,Em,Am,G,Am,G,Am,G,Am,Em,Am,G,Am,Em,D,D,Em,Am,C,D,Em,Am,C,Em,G,A,C,G,Am,C,G","im,iii,bvi,iii,im,iii,bvi,iii,iii,im,iii,bvi,iii,ivm,bvi,bvii,im,iii,bvi,iii,im,iii,bvi,iii,iii,im,iii,bvi,iii,ivm,bvi,bvii,bvii,im,ivm,bvi,bvii,im,ivm,bvi,im,iii,iv,bvi,iii,ivm,bvi,bvii,im,iii,bvi,iii,im,iii,bvi,iii,iii,im,iii,bvi,iii,ivm,bvi,bvii,ivm,iii,ivm,im,ivm,iii,ivm,iii,ivm,iii,ivm,im,ivm,iii,ivm,im,bvii,bvii,im,ivm,bvi,bvii,im,ivm,bvi,im,iii,iv,bvi,iii,ivm,bvi,iii",Minor
418,1006040,Someone Like You,Adele,,A,0,"A,A/G#,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,E9,F#m,D,E9,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,E9,F#m,D,E9,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,F#m/C#,D,Bm,A/C#,D,A,E/G#,F#m,D,A,E/G#,F#m,D,A,E,F#m,D,A,E/G#,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A","i,i,vim,iv,i,i,vim,iv,i,i,vim,iv,i,i,vim,iv,v9,vim,iv,v9,vim,iv,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,i,vim,iv,i,i,vim,iv,v9,vim,iv,v9,vim,iv,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,vim,iv,iim,i,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i",Major
419,1006751,Someone Like You,Adele,,G,2,"G,Bm/F#,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,D6,Em,C,D6,Em,C,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,D6,Em,C,D6,Em,C,D,Em,D,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,Em,C,Am,G,C,D,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,G","i,iiim,vim,iv,i,iiim,vim,iv,i,iiim,vim,iv,i,iiim,vim,iv,v6,vim,iv,v6,vim,iv,vim,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,iiim,vim,iv,i,iiim,vim,iv,v6,vim,iv,v6,vim,iv,v,vim,v,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,v,vim,iv,iim,i,iv,v,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,v,i",Major
420,1009721,Tangled - I See The Light,Misc Cartoons,,C,0,"C,G,C,C,G,C,F,C,G,C,D7,G,C,G,C,C,G,C,F,Em,Am,D7,G,F,C,G,C,F,C,Em,Am,F,C,Em,F,C,G,C,F,G,C,Eb,Bb,Eb,Eb,Bb,Eb,Ab,Eb,Bb,Eb,F7,Bb,Eb,Bb,Eb,Eb,Bb,Eb,Ab,Gm,Cm,F7,Bb,Ab,Eb,Bb,Eb,Ab,Eb,G7,Cm,Ab,Eb,Gm,Ab,Eb,Bb,Eb,Ab,Bb,Eb,Cm,F9,Eb","i,v,i,i,v,i,iv,i,v,i,ii7,v,i,v,i,i,v,i,iv,iiim,vim,ii7,v,iv,i,v,i,iv,i,iiim,vim,iv,i,iiim,iv,i,v,i,iv,v,i,biii,bvii,biii,biii,bvii,biii,bvi,biii,bvii,biii,iv7,bvii,biii,bvii,biii,biii,bvii,biii,bvi,vm,im,iv7,bvii,bvi,biii,bvii,biii,bvi,biii,v7,im,bvi,biii,vm,bvi,biii,bvii,biii,bvi,bvii,biii,im,iv9,biii",Major
421,1017165,Kangen,Dewa 19,,D,0,"D,Bm,G,A,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,C,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,F#m,G,Em,A,D,F#m,G,A,Bm,F#m,G,Bm,A,D,F#m,G,A,Bm,A/C#,Em,A,D,Bm,G,A,Bm,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,F#m,G,Em,A,Em,Bm,Em,Bm,A,Em,Bm,F#m,G,A,D,Bm,A/C#,F#,G,A,D,Bm,A/C#,F#,A","i,vim,iv,v,i,vim,iv,v,i,vim,iv,bvii,vim,iiim,iv,vim,bvii,i,vim,iv,v,i,vim,iv,bvii,vim,iiim,iv,vim,iiim,iv,iim,v,i,iiim,iv,v,vim,iiim,iv,vim,v,i,iiim,iv,v,vim,v,iim,v,i,vim,iv,v,vim,i,vim,iv,v,i,vim,iv,bvii,vim,iiim,iv,vim,iiim,iv,iim,v,iim,vim,iim,vim,v,iim,vim,iiim,iv,v,i,vim,v,iii,iv,v,i,vim,v,iii,v",Major
422,1017398,My Way,Frank Sinatra,Jazz,C,2,"C,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,C7,F,Dm,G7,Em7,Am,Dm,G7,F,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,C7,F,Dm,G7,Em7,Am,Dm,G7,F,C,C,Bb,A,F,Fm,C,Am,G,C","i,i,i,iiim,vm,vi7,iim,iim7,v7,i,i,i7,iv,ivm,i,v7,iv,i,i,iiim,vm,vi7,iim,iim7,v7,i,i,i7,iv,ivm,i,v7,iv,i,i,i7,iv,iim,v7,iiim7,vim,iim,v7,iv,i,i,iiim,vm,vi7,iim,iim7,v7,i,i,i7,iv,ivm,i,v7,iv,i,i,i7,iv,iim,v7,iiim7,vim,iim,v7,iv,i,i,bvii,vi,iv,ivm,i,vim,v,i",Major
423,1028320,Rolling In The Deep,Adele,,Cm,3,"Am,Am,Em,G,Em,G,Am,Em,G,Em,G,Am,Em,G,Em,G,Am,Em,G,Em,G,F,G,Em,F,G,F,G,Em,E7#5,Am,G,F,F,G,G,Am,G,F,F,G,Am,Em,G,Em,G,Am,Em,G,Em,G,F,G,Em,F,F,G,Em,E7,Am,G,F,F,G,G,Am,G,F,F,G,G,F,G,Am,G,F,F,G,G,Am,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,Am","vim,vim,#iiim,v,#iiim,v,vim,#iiim,v,#iiim,v,vim,#iiim,v,#iiim,v,vim,#iiim,v,#iiim,v,iv,v,#iiim,iv,v,iv,v,#iiim,#iii7,vim,v,iv,iv,v,v,vim,v,iv,iv,v,vim,#iiim,v,#iiim,v,vim,#iiim,v,#iiim,v,iv,v,#iiim,iv,iv,v,#iiim,#iii7,vim,v,iv,iv,v,v,vim,v,iv,iv,v,v,iv,v,vim,v,iv,iv,v,v,vim,vim,v,iv,iv,v,v,vim,v,iv,iv,v,v,vim,v,iv,iv,v,v,vim,v,iv,iv,v,v,vim,v,iv,iv,v,v,vim,v,iv,iv,v,vim",Minor
424,1028955,Born This Way,Lady Gaga,Pop,F#,2,"Bm,Bm,Bm,E5,D5,A5,E5,E,D,A,Asus,Amaj7,Bm,E,D,A,Asus2,Amaj7,Bm7,E,D,A,A5,E,D,A,A5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,A5,E,D,A,E,D,A,A5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,Bm,Bm,Bm,Bm,E5,E5,E5,E,E5,D5,A5,E5,E,D5,A5,E5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,Em,E,Em,E,Em,E,Em","ivm,ivm,ivm,bvii5,bvi5,biii5,bvii5,bvii,bvi,biii,biiisus,biiimaj7,ivm,bvii,bvi,biii,biiisus2,biiimaj7,ivm7,bvii,bvi,biii,biii5,bvii,bvi,biii,biii5,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,biii5,bvii,bvi,biii,bvii,bvi,biii,biii5,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,ivm,ivm,ivm,ivm,bvii5,bvii5,bvii5,bvii,bvii5,bvi5,biii5,bvii5,bvii,bvi5,biii5,bvii5,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bvi,biii,bvii,bvii,bviim,bvii,bviim,bvii,bviim,bvii,bviim",Major
425,1029351,Price Tag,Jessie J,Pop,F,5,"C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F","v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i",Major
426,1031439,Price Tag,Jessie J,Pop,F,5,"C,Em,Am,F,C,Em,Am,Am,F,F,C,Em,Am,Am,F,F,C,Em,Am,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,F,F,C,Em,Am,C,Em,Am,F,C,Em,Am,F,F,C,C,Em,Am,Am,F,C,Em,Am,F,C,C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,Em","v,viim,iiim,i,v,viim,iiim,iiim,i,i,v,viim,iiim,iiim,i,i,v,viim,iiim,v,viim,iiim,i,v,viim,iiim,i,v,viim,iiim,i,i,v,viim,iiim,i,i,v,viim,iiim,v,viim,iiim,i,v,viim,iiim,i,i,v,v,viim,iiim,iiim,i,v,viim,iiim,i,v,v,viim,iiim,i,v,viim,iiim,i,i,v,viim,iiim,viim",Major
427,1032143,Pumped Up Kicks,Foster the People,Rock,Fm,0,"Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb","im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv,im,iii,bvii,iv",Minor
428,1036340,Set Fire To The Rain,Adele,,Am,5,"Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,G,F,Dm,Am,Am,F,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,C,G,Dm,Am,C,G,G,F,Dm,Am,Am,F,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,Am,G,G,Dm,Dm,F,Am,G,F,Em,G,F,Em,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,G,Dm,Am,G,Am,G,Dm,F,G","im,iii,bvii,ivm,im,iii,bvii,ivm,im,iii,bvii,ivm,im,iii,bvii,ivm,im,iii,bvii,bvii,bvi,ivm,im,im,bvi,bvii,im,im,bvii,bvii,ivm,ivm,bvi,im,bvii,im,iii,bvii,ivm,im,iii,bvii,bvii,bvi,ivm,im,im,bvi,bvii,im,im,bvii,bvii,ivm,ivm,bvi,im,bvii,im,im,bvii,bvii,ivm,ivm,bvi,im,bvii,bvi,vm,bvii,bvi,vm,bvii,im,im,bvii,bvii,ivm,ivm,bvi,im,bvii,im,im,bvii,bvii,ivm,ivm,bvi,im,bvii,im,bvii,ivm,im,bvii,im,bvii,ivm,bvi,bvii",Minor
429,1044807,Fast Car,Tracy Chapman,Rock,D,2,"Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,C,G,C,G,Em,C,Em,D,C,Em,D,C,Em,D,Em,C,Em,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,C,G,C,G,Em,C,Em,D,C,Em,D,C,Em,D,Em,C,Em,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,C,G,C,G,Em,C,Em,D,C,Em,D,C,Em,D,Em,C,Em,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G","bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bvii,iv,bvii,iv,iim,bvii,iim,i,bvii,iim,i,bvii,iim,i,iim,bvii,iim,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bvii,iv,bvii,iv,iim,bvii,iim,i,bvii,iim,i,bvii,iim,i,iim,bvii,iim,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bvii,iv,bvii,iv,iim,bvii,iim,i,bvii,iim,i,bvii,iim,i,iim,bvii,iim,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv,iim,i,bviimaj7,iv",Major
430,1046436,Heroes,David Bowie,Glam Rock,G,0,"D,G,D,G,D,G,D,G,C,D,Am,Em,D,C,G,D,D,G,D,G,D,G,D,G,C,D,Am,Em,D,C,G,D,D,G,D,G,D,G,D,G,C,D,Am,Em,D,C,G,D,D,G,D,G,D,G,D,G,D,G,D,G","v,i,v,i,v,i,v,i,iv,v,iim,vim,v,iv,i,v,v,i,v,i,v,i,v,i,iv,v,iim,vim,v,iv,i,v,v,i,v,i,v,i,v,i,iv,v,iim,vim,v,iv,i,v,v,i,v,i,v,i,v,i,v,i,v,i",Major
431,1046763,Little Talks,Of Monsters and Men,Alternative,Bbm,1,"Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,F,C,Am,Fmaj7,C,Am,F,C,Am,Fmaj7,C,Am,F,C,Am,Fmaj7,C,G,Am,F,C,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Am,Am,Am,Am,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C","viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,viim,v,ii,viim,vmaj7,ii,viim,v,ii,viim,vmaj7,ii,viim,v,ii,viim,vmaj7,ii,vi,viim,v,ii,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,viim,vmaj7,ii,viim,vmaj7,ii,viim,vmaj7,ii,viim,vmaj7,ii,viim,vmaj7,ii,viim,vmaj7,ii,vi,viim,vmaj7,ii,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,viim,viim,viim,viim,viim,vmaj7,ii,viim,vmaj7,ii,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,vi,viim,vmaj7,ii,viim,vmaj7,ii,vi,viim,vmaj7,ii",Minor
