id,song,artist,tonality,capo,chords,roman numerals
664482,Let It Be,The Beatles,C,5,"G,D,Em,C,G,D,C,G,G,D,Em,C,G,D,C,G,G,D,Em,C,G,D,C,G,Em,D,C,G,D,C,G,G,D,Em,C,G,D,C,G,G,D,Em,C,G,D,C,G,Em,D,C,G,D,C,G,Em,D,C,G,D,C,G,G,D,Em,C,G,D,C,G,Em,D,C,G,D,C,G,G,D,Em,C,G,D,C,G,G,D,Em,C,G,D,C,G,Em,D,C,G,D,C,G,Em,D,C,G,D,C,G","v,ii,iiim,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,iiim,ii,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,iiim,ii,i,v,ii,i,v,iiim,ii,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,iiim,ii,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,v,ii,iiim,i,v,ii,i,v,iiim,ii,i,v,ii,i,v,iiim,ii,i,v,ii,i,v"
665341,Mighty To Save,Hillsong Worship,,2,"C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,D,C,D,G,D,C,G,Em,D,G,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,G,Em,D,C,D,C,D,G,D,C,G,Em,D,G,D,C,G,Em,D,C,G,D,C,G,D,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,G,D,C,G,Em,D,G,D,C,G,Em,D,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em7,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D",
666288,Wonderful Tonight,Eric Clapton,G,0,"G,D/F#,C,D,G,D/F#,Em,C,D,G,D/F#,C,D,G,D/F#,C,D,C,D,G,D/F#,Em,C,D,G,G,D/F#,C,D,G,D/F#,C,D,G,D/F#,C,D,C,D,G,D/F#,Em,C,D,G,C,D,G,D/F#,Em,C,D,C,D,G,G,D/F#,C,D,G,D/F#,C,D,G,D/F#,C,D,C,D,G,D/F#,Em,C,D,G,D/F#,Em,D/F#,Em,C,D,G,G,D/F#,C,D,G","i,v,iv,v,i,v,vim,iv,v,i,v,iv,v,i,v,iv,v,iv,v,i,v,vim,iv,v,i,i,v,iv,v,i,v,iv,v,i,v,iv,v,iv,v,i,v,vim,iv,v,i,iv,v,i,v,vim,iv,v,iv,v,i,i,v,iv,v,i,v,iv,v,i,v,iv,v,iv,v,i,v,vim,iv,v,i,v,vim,v,vim,iv,v,i,i,v,iv,v,i"
668284,Stop And Stare,OneRepublic,,0,"C,Em,C,Em,C,Em,Am,F,Am,F,C,G,Am,F,F,G,C,G,Am,F,F,C,C,Em,Am,F,Am,F,C,G,Am,F,F,C,G,Am,F,G,C,Em,Am,F,G,C,G,Am,F,G,C",
672972,Always Be My Baby,David Cook,,0,"G,Em,C9,Am,D,G,Em,C9,Am,D,G,C9,Em,C9,D,G,G,C9,Em,C9,D,G,Em,C9,Am,D,G,Em,C,Am,D,G,C9,Em,C9,D,G,G,C9,Em,C9,D,Em,A,C,B,Em,A,C,D,G,C9,Em,C9,D,G,G,C9,Em,C9,D,G,Em",
675427,Viva La Vida,Coldplay,Ab,1,"C,D,G,Em,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,Em,C,D,G,Em,C,D,G,Em,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Bm,Em,C,D,G,Em,Em,C,D,G,Em,C,D,G,Em,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Bm,Em,C,Em,D,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Bm,Em,C,D,Bm,Em","iii,#iv,vii,#vm,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,#iim,#vm,iii,#iv,vii,#vm,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,#iim,#vm,iii,#vm,#iv,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,vii,#vm,iii,#iv,#iim,#vm,iii,#iv,#iim,#vm"
679436,The Call,Regina Spektor,Bb,3,"G,D,Em,C,G,D,Em,C,D,D7,G,D,Em,C,D,G,Em,D,G,D,Em,C,G,D,Em,C,D,D7,G,D,Em,C,D,G,Em,D,Em,C,D,G,Em,D,G,C,Em,D,G,D,Em,C,G,D,Em,C,D,D7,G,D,Em,C,D,G,Em,D,Em,C,D,G,Em,D,C","vi,iii,#ivm,ii,vi,iii,#ivm,ii,iii,iii7,vi,iii,#ivm,ii,iii,vi,#ivm,iii,vi,iii,#ivm,ii,vi,iii,#ivm,ii,iii,iii7,vi,iii,#ivm,ii,iii,vi,#ivm,iii,#ivm,ii,iii,vi,#ivm,iii,vi,ii,#ivm,iii,vi,iii,#ivm,ii,vi,iii,#ivm,ii,iii,iii7,vi,iii,#ivm,ii,iii,vi,#ivm,iii,#ivm,ii,iii,vi,#ivm,iii,ii"
681255,Lucky,Jason Mraz,,0,"C,C,Am,Dm7,G,E7,Am,Dm7,G,C,Am,Dm7,G,E7,Am,Dm7,G,G#dim,Am,Dm7,G,C,Am,Dm7,Gsus4,G,C,Am,Em,G,Dm7,Am,G,Dm7,Am,G,Dm7,Am,G,Am7,Am,Dm7,G,C,Am,Dm7,Gsus4,G,Am,Dm7,G,C,Am,Dm7,Gsus4,G,C,Am,Dm7,G,E7,Am,Dm7,G,C,Am,Dm7,G,E7,Am,Dm7,G,Am,Dm7,G,C,Am,Dm7,G,Am,Dm7,G,C,Am,Dm7,G,C,Am,Em,G,C,Am,Em,G,C",
684047,I Kissed A Girl,Katy Perry,Am,0,"Am,C,Dm,F,E,Am,C,Dm,F,E,Am,C,Dm,F,E,Am,C,Dm,F,E,Am,Am7,Am,Am7,Am,C,Dm,F,E,Am,C,Dm,F,E,Am,Am,C,Dm,F,E,Am,C,Dm,F,E,Am,C,Dm,F,E,Am,C,Dm,F,E,Am,Am7,Am,Am7,Am,C,Dm,F,E,Am,C,Dm,F,E,F,Em,Am,G,F,Em,Am,G,Dm,Am,Am7,Am,Am7,Am,C,Dm,F,E,Am,C,Dm,F,E,Am","im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,im7,im,im7,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im,im7,im,im7,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,bvi,vm,im,bvii,bvi,vm,im,bvii,ivm,im,im7,im,im7,im,iii,ivm,bvi,v,im,iii,ivm,bvi,v,im"
686977,Lucky,Jason Mraz,C,0,"C,C,Am,Dm,G,Em,Am,Dm,G,C,Am,Dm,G,Em,Am,Dm,G,Am,Am,Dm,G,C,Am,Am,Dm,G,C,Am,G,Dm,Am,G,Am,Dm,Am,G,Am,Dm,Am,G,Am,Dm,G,Am,Dm,G,C,Am,Dm,G,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,Em,Am,Dm,G,C,Am,Dm,G,Em,Am,Dm,G,Am,Am,Dm,G,C,Am,Dm,G,Am,Dm,G,C,Am,Dm,G,C,Am,Em,G,C,Am,Em,Dm,G,C","i,i,vim,iim,v,iiim,vim,iim,v,i,vim,iim,v,iiim,vim,iim,v,vim,vim,iim,v,i,vim,vim,iim,v,i,vim,v,iim,vim,v,vim,iim,vim,v,vim,iim,vim,v,vim,iim,v,vim,iim,v,i,vim,iim,v,vim,iim,v,i,vim,iim,v,i,vim,iim,v,iiim,vim,iim,v,i,vim,iim,v,iiim,vim,iim,v,vim,vim,iim,v,i,vim,iim,v,vim,iim,v,i,vim,iim,v,i,vim,iiim,v,i,vim,iiim,iim,v,i"
688698,Hotel California,Eagles,A,2,"Am,E7,G,D,F,C,Dm,E,Am,E7,G,D,F,C,Dm,E,Am,E7,G,D,F,C,Dm,E7,F,C,E7,Am,F,C,Dm,E7,Am,E7,G,D,F,C,Dm,E7,Am,E7,G,D,F,C,Dm,E7,F,C,E7,Am,F,C,Dm,E7,Am,E7,G,D,F,C,Dm,E7,Am,E7,G,D,F,C,Dm,E7,Am,E7,G,D7,F,C,Dm,E7","im,v7,bvii,iv,bvi,biii,ivm,v,im,v7,bvii,iv,bvi,biii,ivm,v,im,v7,bvii,iv,bvi,biii,ivm,v7,bvi,biii,v7,im,bvi,biii,ivm,v7,im,v7,bvii,iv,bvi,biii,ivm,v7,im,v7,bvii,iv,bvi,biii,ivm,v7,bvi,biii,v7,im,bvi,biii,ivm,v7,im,v7,bvii,iv,bvi,biii,ivm,v7,im,v7,bvii,iv,bvi,biii,ivm,v7,im,v7,bvii,iv7,bvi,biii,ivm,v7"
698704,Remembering Sunday,All Time Low,A,2,"Cmaj7,Em,Cadd9,A7,Cmaj7,Em,Cadd9,A7,Cmaj7,Dsus2,Em,Em,A7,Cmaj7,Dsus2,Em,A7,G,Cadd9,A7,Cadd9,G,Cadd9,A7,Cadd9,Cmaj7,Dsus2,Em,A7,Cmaj7,Dsus2,Em,Em,A7,G,Cadd9,A7,A7,Cadd9,G,Cadd9,A7,Cadd9,Em,Cadd9,G,G,D,D,Em,Cadd9,G,D,G,G,Cadd9,A7,A7,Cadd9,G,G,Cadd9,A7,Cadd9,Em,Dsus2,Em,A7","biiimaj7,vm,biiiadd9,i7,biiimaj7,vm,biiiadd9,i7,biiimaj7,ivsus2,vm,vm,i7,biiimaj7,ivsus2,vm,i7,bvii,biiiadd9,i7,biiiadd9,bvii,biiiadd9,i7,biiiadd9,biiimaj7,ivsus2,vm,i7,biiimaj7,ivsus2,vm,vm,i7,bvii,biiiadd9,i7,i7,biiiadd9,bvii,biiiadd9,i7,biiiadd9,vm,biiiadd9,bvii,bvii,iv,iv,vm,biiiadd9,bvii,iv,bvii,bvii,biiiadd9,i7,i7,biiiadd9,bvii,bvii,biiiadd9,i7,biiiadd9,vm,ivsus2,vm,i7"
703476,Under The Bridge,Red Hot Chili Peppers,,0,"B,C#m,G#m,A,Emaj7,F#m,B,Am,G,F,C,D,F#,D,F#,D,F#,D,F#,B,C#m,G#m,A,B,C#m,A,B,C#m,G#m,A,B,C#m,A,Emaj7,B,C#m,G#m,A,B,C#m,A,B,C#m,G#m,A,B,C#m,A,Emaj7,F#m,B,F#m,F#m,B,F#m,F#m,B,F#m,F#m,B,F#m,B,C#m,G#m,A,B,C#m,A,B,C#m,G#m,A,B,C#m,A,B,C#m,G#m,A,B,C#m,A,Emaj7,F#m,B,F#m,F#m,B,F#m,F#m,B,F#m,F#m,B,F#m,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,Am,G,F,A,C,G,F,A,C,G,F,A,C,G,F,A,C,G,F,A",
706621,Slow Dancing In A Burning Room,John Mayer,C#m,0,"E,A,D,G,B,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,Badd11,C#m7,Aadd9,Badd11,C#m7,F#m11,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,Badd11,C#m7,Aadd9,Badd11,C#m7,F#m11,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,F#m11,C#m7,Badd11,F#m11,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E,C#m7,Aadd9,E","iii,bvi,bii,bv,bvii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,bviiadd11,im7,bviadd9,bviiadd11,im7,ivm11,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,bviiadd11,im7,bviadd9,bviiadd11,im7,ivm11,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,ivm11,im7,bviiadd11,ivm11,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii,im7,bviadd9,iii"
716149,The Man Who Cant Be Moved,The Script,G,3,"G,D/F#,C,G,D/F#,Am,C,G,D/F#,Am,C,G,D/F#,Am,C,G,D/F#,Am,C,G,D,Am,C,G,D,Am,C,D,G,D,Am,C,G,D/F#,Am,C,G,D/F#,Am,C,G,D,Am,C,G,D,Am,C,D,G,D,Am,C,G,D,Am,C,G,D,Am,C,Em,Am,C,Em,Am,C,Em,D,Am,C,D,Em,D,Am,C,G,D,Am,C,G,D,Am,C,D,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D/F#,Am,C","i,v,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,v,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,v,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,vim,iim,iv,vim,iim,iv,vim,v,iim,iv,v,vim,v,iim,iv,i,v,iim,iv,i,v,iim,iv,v,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv,i,v,iim,iv"
717911,Scar Tissue,Red Hot Chili Peppers,F,0,"F,C,Dm,C,F,Fsus2,C,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,Dm,C,Dm,F,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,Dm,C,Dm,Dm,C,Dm,F,F,Dm,F,Dm,F,Dm,F,Dm,F,Dm,Dm,C,Dm,Dm","i,v,vim,v,i,isus2,v,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,vim,v,vim,i,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,i,vim,vim,v,vim,vim,v,vim,i,i,vim,i,vim,i,vim,i,vim,i,vim,vim,v,vim,vim"
718548,Blackbird,The Beatles,G,0,"G,Am7,C,D,Dadd4,D#(b5),Em,Eb,Cm,A7,F,Fadd9,Dm,Dmadd4,Gm/Bb,G,Am7,G,G,Am7,G,C,C#dim,D,D#(b5),Em,Eb,D,Dbdim,C,Cm,A7,G,C,A7,G,G,Am7,G,C,C#dim,D,D#(b5),Em,Eb,D,Dbdim,C,Cm,A7,G,F,Em,Dm,C,Gm/Bb,C,F,Em,Dm,C,Gm/Bb,A7,G,Am7,G,C,C#dim,D,D#(b5),Em,Eb,D,Dbdim,C,Cm,A7,G,F,Em,Dm,C,Gm/Bb,C,F,Em,Dm,C,Gm/Bb,A7,G,Am7,G,G,G,G,Am7,C,A7,G,Am7,G,C,C#dim,D,D#(b5),Em,Eb,D,Dbdim,C,Cm,A7,G,C,A7,G,C,A7,G","i,iim7,iv,v,vadd4,#v(b5),vim,bvi,ivm,ii7,bvii,bviiadd9,vm,vm,im,i,iim7,i,i,iim7,i,iv,#ivdim,v,#v(b5),vim,bvi,v,bvdim,iv,ivm,ii7,i,iv,ii7,i,i,iim7,i,iv,#ivdim,v,#v(b5),vim,bvi,v,bvdim,iv,ivm,ii7,i,bvii,vim,vm,iv,im,iv,bvii,vim,vm,iv,im,ii7,i,iim7,i,iv,#ivdim,v,#v(b5),vim,bvi,v,bvdim,iv,ivm,ii7,i,bvii,vim,vm,iv,im,iv,bvii,vim,vm,iv,im,ii7,i,iim7,i,i,i,i,iim7,iv,ii7,i,iim7,i,iv,#ivdim,v,#v(b5),vim,bvi,v,bvdim,iv,ivm,ii7,i,iv,ii7,i,iv,ii7,i"
723359,Sex On Fire,Kings of Leon,,0,"E,C#m,E,E,C#m,C#m,E,E,C#m,C#m,E,C#m,A,E,E,C#m,C#m,E,E,C#m,A,E,C#m,A,E,C#m,A,E,E,C#m,C#m,E,E,C#m,C#m,C#m,E,C#m,A,E,C#m,E,C#m,A,E,C#m,A,E,C#m,A,E",
724372,Snuff,Slipknot,F#m,0,"Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,G,Am,G,Am,G,Am,G,F,Am,Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,Am,Em,F,C,G,Am,G,Am,G,Am,G,F,Am,Am,Em,F,C,G,Am,G,Am,G,Am,G,F,A5,B5,C5,E5,F5,Am,Em,F,C,Am","iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,bii,iiim,bii,iiim,bii,iiim,bii,bi,iiim,iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,iiim,bviim,bi,bv,bii,iiim,bii,iiim,bii,iiim,bii,bi,iiim,iiim,bviim,bi,bv,bii,iiim,bii,iiim,bii,iiim,bii,bi,iii,iv,bv,bvii,bi,iiim,bviim,bi,bv,iiim"
730809,Love Story,Taylor Swift,C,2,"C,G,Am,F,C,F,Am,F,C,F,Am,G,F,G,Am,C,F,G,Am,F,G,C,G,Am,F,G,C,C,F,Am,G,F,G,Am,C,F,G,Am,F,G,C,G,Am,F,G,C,G,Am,F,G,C,G,Am,F,G,Am,F,C,G,Am,F,C,G,C,G,Am,F,G,D,A,Bm,G,A,D,A,Bm,G,D","i,v,vim,iv,i,iv,vim,iv,i,iv,vim,v,iv,v,vim,i,iv,v,vim,iv,v,i,v,vim,iv,v,i,i,iv,vim,v,iv,v,vim,i,iv,v,vim,iv,v,i,v,vim,iv,v,i,v,vim,iv,v,i,v,vim,iv,v,vim,iv,i,v,vim,iv,i,v,i,v,vim,iv,v,ii,vi,viim,v,vi,ii,vi,viim,v,ii"
732778,Free Fallin,John Mayer,E,1,"E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B,E,A,A,E,B","i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v,i,iv,iv,i,v"
733647,Breakeven,The Script,Em,3,"C,G,D,Em,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em","bvi,iii,bvii,im,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,im,bvii,iii,ivm7,bvi,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im"
736658,Ayo Technology,Milow,,7,"Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Dsus2,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em",
738108,Valerie,Amy Winehouse,,3,"C,Dm,C,Dm,F,Em,F,Em,F,Em,G,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,Dm,F,Em,F,Em,F,Em,G,C,Dm,C,Dm,C,Dm,Dm,C,Dm,F,Em,F,Em,F,Em,G,C,Dm,C,Dm,C,Dm,C,Dm,Cmaj7",
741479,Human,The Killers,,1,"A,A,A,A,A,C#m,D,A,E,F#m,D,E,A,C#m,D,F#m,D,D,E,E,A,C#m,D,A,E,F#m,D,E,A,C#m,F#m,F#m,Bm,D,A,A,A,C#m,D,A,E,F#m,D,E,A,C#m,D,A,E,F#m,D,E,A,C#m,D,F#m,D,D,E,E,A,C#m,D,A,E,F#m,D,E,A,C#m,F#m,F#m,Bm,D,A,C#m,D,E,Fdim,F#m,D,D,E,E,D,E,F#m,F#m,D,E,C#m,D,A,C#m,F#m,F#m,F#m,F#m,F#m,F#m,A,C#m,D,A,E,F#m,D,E,A,C#m,F#m,F#m,Bm,D,D,A,C#m,D,A,E,F#m,D,E,A,C#m,D,F#m,D,D,F#m,E,Bm,D,A,A,A,A,A,A",
742167,Broken Strings,James Morrison,,0,"Am,C,F,Am,C,F,Dm,Am,C,F,Am,C,F,Dm,F,G,Am,F,G,Em,F,G,Em,F,C,Dm,Am,C,G,Dm,Am,C,G,F,Am,C,G,Dm,Am,G,Am,C,F,Am,C,F,Dm,Am,C,F,Am,C,F,Dm,F,G,Am,F,G,Em,F,G,Em,F,C,Dm,Am,C,G,Dm,Am,C,G,F,Am,C,G,Dm,Am,G,Am,C,F,Am,C,F,Dm,Dm,Am,C,G,Dm,Am,C,G,F,Am,C,G,Dm,Am,G,Dm,Am,G,Am,C,F,Dm",
745630,If I Were A Boy,Beyoncé,,0,"Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Am7,Am7,C,G,D,Am,C,Em,D,Am,C,Em,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,C,G,D",
746376,Toes,Zac Brown Band,,2,"A,D,A,E,A,D,A,E,A,A,D,A,E,D,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,D,E,A,A,D,A,E,E,A,A,D,A,E,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,D,E,A,A,D,A,E,A,A,D,A,E,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,D,A,E,D,E,A,D,E,A",
746553,You And I,Ingrid Michaelson,,0,"C,C,F,Am,F,C,F,Am,F,C,E,F,C,E,F,G,C,E7,F,D,C,F,G,C,C,F,Am,F,C,F,Am,F,C,E,F,C,E,F,G,C,E7,F,D,C,F,G,C",
748088,Breathe,Taylor Swift,,6,"G,Dsus4,Cadd9,C,Em7,D5,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,D,Dsus4,C,G,D,Em7,C,G,D5,C,G,D,Em7,C,G,D,Em7,C,G,D,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,D,Dsus4,C,G,D,Em7,C,G,D5,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Em7,C,G,D,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,C,G,D,Em7,C,G,D,C",
