,id,song,artist,genre,tonality,capo,chords
579,1693848,April,Fiersa Besari,,D,0,"D,F#m,G,Bm,A,G,D,F#m,G,Bm,A,G,D,F#m,G,Bm,A,G,D,F#m,G,Bm,A,G,Em,F#m,G,A,Em,F#m,G,A,D,A/C#,Bm,A,G,F#m,Em,A,D,A/C#,Bm,A,G,F#m,E,A,D,F#m,G,Bm,A,G,D,F#m,G,Bm,A,G,D,F#m,G,Bm,A,G,Em,F#m,G,A,Em,F#m,G,A,D,A/C#,Bm,A,G,F#m,Em,A,D,A/C#,Bm,Am,D7,G,F#m,Em,F#,Bm,G,D,F#m,Bm,G,E,A,D,F#m,G,Bm,A,G"
580,1693913,Waktu Yang Salah,Fiersa Besari,,C,0,"G,Am,Bm,G,Am,Bm,C,Cm,Bm,E,Am,Bm,Cm,Am,D,G,Am,Bm,C,Cm,Bm,E,Am,Bm,Cm,Am,D,G,C,Bm,Em,Am,D,G,Dm,G,C,Bm,Em,Am,D,G,G,Am,Bm,C,Cm,Bm,E,Am,Bm,Cm,Am,D,G,C,Bm,Em,Am,D,G,Dm,G,C,Bm,Em,Am,D,G,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,D,C,Bm,Em,Am,D,G,Dm,G,C,Bm,Em,Am,D,G,C,Bm,Am,D,G"
581,1696042,Jealous,Labrinth,,C,1,"C,F,Am,C,F,Am,C,F,C,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,Am,Dm,G,G7,C,Am,Dm,G,F,Am,C,F,Dm,F,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,Am,Dm,G,G7,C,Am,Dm,G,F,Am,C,F,Dm,F,F,G,Am,Gbdim7,F7b9,Gbdim7,Abmaj7,Ebmaj7,Abmaj7,Ebmaj7,C7,Fm7,Bb7,Eb,C7,Fm,Bb7,Eb,Cm7,Fm7,Ab,Cm,Eb,Ab,Fm7,Ab,Bb,Cm,F7,Ab,Bb,Cm"
582,1697563,Waktu Yang Salah,Fiersa Besari,,G,0,"G,C,G,Em,C,G,Em,E,Am,D,G,C,D,G,C,G,Em,C,G,Em,E,Am,D,G,Am,C,D,G,C,D,Bm,Em,Am,C,D,D,G,G7,C,D,Bm,Em,Am,C,D,G,G,C,G,Em,C,G,Em,E,Am,D,G,Am,D,G,C,D,Bm,Em,Am,C,D,D,G,G7,C,D,Bm,Em,Am,C,D,G,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,C,D,Bm,Em,Am,C,D,D,G,G7,C,D,Bm,Em,Am,C,D,G"
583,1705925,Fourfiveseconds,Rihanna,Pop,D,2,"C,F,Am,G,C,F,Am,G,C,C,F,Am,G,C,F,Am,G,C,C,F,Am,G,C,F,Am,G,C,C,F,Am,G,G,C,F,C,F,C,F,C,F,C,F,Am,G,C,C,F,Am,G,G,F,Em,Dm,F,Em,Dm,Am,Gsus4,G,F,Em,Dm,F,Em,Dm,Am,Gsus4,G,C,F,Am,G,C,F,Am,G,C,C,F,Am,G,C,F,Am,G,C,C,F,Am,G,G,C,F,Am,G,C,C,F,Am,G,G"
584,1706086,Lost Boy,Ruth B.,,Em,0,"D,Em,C,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Am,D,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Am,D,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Am,D,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G"
585,1709964,The Night We Met,Lord Huron,,F#m,2,"Em,D,G,Em,G,C,Em,D,G,Em,G,C,Em,D,G,Em,G,C,Em,D,G,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em,D,G,Em,G,C,Em,D,G,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em,D,G,Em,G,C,Em,D,G,Em,G,C,Em,G,C"
586,1713777,Berakhirlah Sudah,Atmosfera,,C,0,"C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C,C,F,G,Em,Am,F,G,C"
587,1715372,Like Im Gonna Lose You,Meghan Trainor,Pop,C,0,"C,Em,Am,F,Em,Dm,G,C,Em,Am,F,Em,Dm,G,C,Em,Am,F,Em,Dm,G,C,Em,Am,F,G,C,Em,Am,F,G,C,Em,Am,F,G,C,Em,Am,F,Em,Dm,G,C,Em,Am,F,Em,Dm,G,C,Em,Am,F,Em,Dm,G,C,Em,Am,F,G,C,Em,Am,F,G,C,Em,Am,F,G,C,Em,Am,F,Dm,G,C,Em,Am,F,G,C,Em,Am,F,G,C,Em,Am,F,G,C"
588,1716013,Bohemian Rhapsody,Queen,Rock,G,3,"Em7,A7,D7,Am7,D7,G,Em,G7,C,Am,D7,G#,G,F#,G,G#,G,F#,G,C,Bbdim7,G,G,Em,Am,Am,D,G,Em,Am,Am/G#,Am/F#,C,G,Am,Dm,G,C,G,Am,Fm,C,G,G,Em,Am,Am,D,G,Em,Am,Am/G#,Am/F#,C,G,Am,Dm,G,C,C,G,Am,Dm,G,C,G,Am,Dm,Bb,Bb,A,G#,G,F#,B,F#,F,F#,B,F#,F,F#,B,F#,B,F#,F,F#,B,F#,A#,F,A,C#,F#,G#,G,F#,G,G#,G,F#,G,F,C,Cdim,C,F,C,Cdim,C,F,D,G,F,D#dim,Dm7,G#,G,F#,G,G#,G,F#,G,C,G,C,G,G,C,G,G,G,C,G,G,G,G,D#7,G#m,F#,B,A#,D#,G,C,C,G,C,F,B,Em,G,C,C,C,D,G,C,G,Bb,G,C,F,Dm,G,Dm,G,Dm,G,Dm,G,C,C,C,C,D,Ab,F,G,G,G,C,G,Am,E,Am,E,Am,G,C,B,Em,F,C,Am,Em,Am,Em,Am,Fm,C,C,C,Cdim,Gm/Bb,A,Bbdim,A,A7,D,G,D/F#,Em7,D"
589,1720298,See You Again,Wiz Khalifa,Hip-Hop/Rap,Gm,3,"Em,G,C,G,D,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,D,C,G,D,C,G,G,Em,C,G,D,C,D,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G"
590,1721493,Stitches,Shawn Mendes,Rock,Bbm,1,"Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,Am,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,Am,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,F,C,Em"
591,1721601,Stitches,Shawn Mendes,Rock,Am,1,"Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,F,F,G,Am,G,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,Am,G,F,G,Am,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,Am,G,C,F,Am,G,F,C,Am,G,C,F,Am,G,F,C"
592,1722038,La Vie En Rose,Daniela Andrade,Pop,D,2,"D,F#m7,Em,A7,D,F#m7,G6,Em,A7,Em,A7,Em,A7,D,D,F#m7,Em,G6,G6,F#m7,Em,A7,D,F#m7,Em,A7,D,D,Dmaj7/F#,Em,A7,G6,F#m7,Em,A7,D,F#m7,Em,A7,D,D,F#m7,Em,A7"
593,1722737,Benci Untuk Mencinta,Naif,,D,0,"D,Dmaj7,D7,G,Gm,F#m,A,D,Dmaj7,D7,G,Gm,F#m,A,D,F#,Bm,D7,G,Gm,A,D,A,D,C#m,C,B,Em,D#m,D,A,F#m,Bm,C,G,A,D,F#,Bm,D7,G,Gm,A,D,A,D,F#m,Bm,D7,G,Gm,A,D,F#m,Bm,G,Gm,A,D"
594,1724608,Stand By Me,Ben E. King,R&B/Soul,A,2,"G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G,G,G,Em,Em,C,D,G,G"
595,1725296,Fight Song,Rachel Platten,Pop,G,0,"G,G,G,Em,Cadd9,G,Cadd9,D,Em7,Cadd9,D,G,D,Em7,Cadd9,G,D,Em7,Cadd9,Em,D,G,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,D,Em7,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,Em,D,Cadd9,Em,Cadd9,G,D,G,G,Em7,Cadd9,G,G,D,Em7,Cadd9,Em,D,Cadd9,Em7,Cadd9,G"
596,1726934,Here Comes The Sun,The Beatles,Pop,A,7,"D,D,G,A7,D,D,G,A7,D,G,E7,D,D,G,A7,D,G,A7,D,G,E7,D,D,G,A7,D,G,A7,D,G,E7,D,F,C,G,D,A7,A7,A7sus4,A7,D,G,A7,D,G,A7,D,G,E7,D,D,G,E7,D,D"
597,1727693,See You Again,Wiz Khalifa,Hip-Hop/Rap,Em,3,"Em7,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,D,C,G,D,C,G,G,Em,C,G,D,C,D,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em,G,C,G,Em7,G,Cadd9,G"
598,1729609,Imagination,Shawn Mendes,Rock,Am,0,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,C,G,F,G,C,G,F,G,F,Fm,Gm,Ab,Bb,Am,F,C,G,Am,F,C,G,Am,Am,F,C,G,Am,F,C,G,C,G,F,G,C,G,F,G,F,Fm,Am,F,Am,F,C,G,F,G,C,G,F,G,C,G,F,G,F,Fm,Am,F,C,G,C"
599,1731657,Untuk Perempuan Yang Sedang Dalam Pelukan,Payung Teduh,,A,0,"A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,C#m,F#m,C#m,F#m,C#m,F#m,C#m,F#m,Bm,Dm,E,F#m,Bm,D,E,F#m,E,Bm,E,A,D,Bm,E,A,D,Bm,E,A,D,Bm,E,C#m,F#m,C#m,F#m,C#m,F#m,C#m,F#m,Bm,Dm,E,C#m,F#m,C#m,F#m,C#m,F#m,C#m,F#m,Bm,Dm,E,A,D,Bm,E,A,D,Bm,E,A"
600,1731803,Flashlight,Jessie J,Pop,C,5,"C,C,G,C,C,F,C,C,G,C,F,C,G,Am,F,C,G,G,Am,Am,F,C,G,Am,F,C,G,C,F,C,G,Am,F,C,G,G,Am,Am,F,C,G,Am,F,C,G,Am,F,C,G,G,Am,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C"
601,1733581,Stressed Out,twenty one pilots,Pop/Rock,Am,0,"Am,C,Dm,E,Em,F,G,F,Dm,Am,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Em,Am,Em,Am,G,C,E,Am,G,C,E,Am,G,C,E,F,Dm,Am,F,Dm,Am,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Em,Am,Em,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,Am,G,C,E,F,Em,Am,Em,Am,G,C,E,Am,G,C,E,Am,G,C,E,F,Dm,Am,F,Dm,Am,F,Dm,Am,F,Dm,Am"
602,1733940,Harusnya Aku,Armada,,C,0,"C,F,Dm,G,C,C,F,Dm,G,C,C,F,Dm,G,C,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,C,F,Dm,G,C,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,Am,F,C,F,G,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,C,F,C"
603,1741042,Tennessee Whiskey,Chris Stapleton,Country,A,0,"E,A,Bm,D,A,A,A,D,A,E,A,A,Bm,D,Bm,A,A,D,A,E,A,A,Bm,D,Bm,A,A,D,A,E,A,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,A,Bm,D,Bm,A,A,D,A,E,A,A,Bm,D,Bm,A,E,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,E,E,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,Bm,D,Bm,A,A,D,A,E,A,A,D,A,Bm,D,Bm,A,A,D,A,E,A,A,D,A,Bm,D,Bm,A"
604,1752864,7 Years,Lukas Graham,,Gm,3,"Em,G,C,D,Em,G,C,Em,G,C,D,Em,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,Em,G,C,D,C,Cmaj7,C,D/F#,C,D,Em,D,D/F#,C,D,Em,Bm,C,D,G,D,D/F#,C,D,G,C,Em,D,G,C,D,Em,D,G,C,Em,G,C,D,Em,D,G,C,Em,D,G"
605,1757938,O Come To The Altar,Elevation Worship,Praise & Worship,B,4,"G,C,G,C,G,C,Em,C,G,C,G,C,Em,C,G,Am7,Em,C,G,Am7,Em,C,G,G,C,G,C,Em,C,G,C,G,C,Em,C,G,Am7,Em,C,G,Am7,Em,C,G,G,Em,C,G,Em,C,G,G,Em,C,G,G,Am7,Em,C,G,Am7,Em,C,G,G,Am7,Em,C,G,G,C,G,Fmaj7,C,G,C,G,C,G"
606,1761302,One Call Away,Charlie Puth,Pop,Db,1,"C,G,Am7,F,C,G,C,G,Am7,F,G,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,C,G,Am7,F,C,G,C,G,Am7,F,G,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,C,G,Am7,F,C,G,C,G,Am7,F,G,C,F,Am,G,F,Am,G,F,Am,G,F,G,C,G,Am7,F,C,G,C,E7,Am7,F,G,C,G,Am7,F,C,G,C,G,Am7,F,G,C,F,G,C"
607,1762333,The Sound Of Silence,Disturbed,Metal,F#m,0,"D,A,D,A,F#m,E,F#m,D,A,F#m,D,A,F#m,D,D5,D,A,F#m,E,F#m,F#m,E,F#m,D,A,F#m,D,A,D,D5,D,A,F#m,A,F#m,E,F#m,F#m,E,F#m,D,A,D,A,D,D5,D,A,F#m,E,F#m,F#m,E,F#m,D,A,D,A,D,D5,D,A,F#m,A,E,F#m,F#m,E,F#m,D,A,D,A,D,D5,D,A,F#m,E,F#m"
608,1763927,Rise Up,Andra Day,Pop,C,1,"C,G,Am,F,C,G,Am,F,C,G,Am,F,F,C,G,Am,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,F,C,G,Am,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F"
609,1766172,Hotline Bling,Drake,Hip-Hop/Rap,Gb,6,"C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,C,Am,C,Am,Em,Em,C,Am,C,Am,Em,Em,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em"
610,1772609,Stone Cold,Demi Lovato,Pop,C,1,"C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,G,G7,C,Cm,G,G7,C,Cm,G,Em,Am,Am7b5,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,C,Em,C,G,C,Em,D,G,G7,C,Cm,G,G7,C,Cm,G,Em,Am,Am7b5,D,C,Em,C,G,C,Em,C,G,C,Cm,D,G,G7,C,Cm,G,Em,Am,G,Em,Am,Am7b5,C,Em,C,G"
611,1775840,Sorry,Justin Bieber,Pop,F,3,"F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,G,F,Am,G,F,Am,G,F,Am,G,Dm,F,G,F,Am,G,F,Am,G"
612,1775924,Hello,Adele,Singer/Songwriter,Em,1,"Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,D,Bm,C,Em,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,D,Bm,C,Em,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,G,D,C,Em"
613,1775928,Hello,Adele,Singer/Songwriter,Em,1,"Em,G,D,C,Bm,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,D,Bm,C,Em,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,G,D,C,Em,D,Bm,C,Em,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,G,D,C,Em"
614,1778791,History,One Direction,Pop,Gb,1,"F,A7,Dm,Cm7,Bb,Gm,F,F,A7,Dm,Cm7,F,Bb,F,Dm,Gm,C/Bb,F,Dm,Gm,Bb,F,A7,Dm,Cm7,Bb,Gm,C,F,F,Dm,Gm,C/Bb,F,Dm,Gm,Bb,Bb,F,C,Bb,F,Bb,Dm,Gm,C,F,Dm,Gm,F,Dm,Gm,Bb,F,Dm,Gm,F,Dm,Gm,Bb,Gm,Bb,Gm,Bb"
615,1780199,Love Yourself,Justin Bieber,Pop,E,4,"C,Am,Dm,C,C,Am,Dm,C,C,Am,Dm,C,C,Am,Dm,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,G,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,C,Am,Dm,C,C,Am,Dm,C,C,Am,Dm,C,C,Am,Dm,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,G,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,C,Am,Dm,C,C,Am,Dm,C,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C"
616,1782038,When We Were Young,Adele,Singer/Songwriter,Cm,3,"Am,Em,F,Dm,C,Am,Em,F,Dm,C,Am,Em,F,Dm,C,C,Am,Em,F,Dm,C,C,Am,Em,F,Dm,Gsus4,G,F,G,Em,F,F,G,Em,G,C,Em,F,G,C,Em,F,G,Am,F,Fm,Dm,F,Gsus4,G,Am,Em,F,Dm,C,C,Am,Em,F,Dm,Gsus4,G,F,G,Em,F,F,G,Em,G,C,Em,F,G,C,Em,F,G,Am,F,Fm,Dm,F,G,G/Ab,Am,F,Am,F,G/Ab,Am,F,Dm,G,G/Ab,Am,F,Dm,G,F,G,Em,F,F,G,Em,G,C,Em,F,G,C,Em,F,G,C,Em,F,G,C,Em,F,G,Am,F,G,Am,F,Fm,Dm,F,Gsus4,G,C"
617,1782459,All I Ask,Adele,Singer/Songwriter,C,4,"C,Em,F,G,C,Em,F,G,C,Em,F,G,E,E/G#,Am,Dm,C,A7,A7/C#,Dm,G7,C,A7,A7/C#,Dm,G7,C,Am,Dm7,C,Em,F,G,C,Em,F,G,C,Em,F,G,E,E/G#,Am,Dm,C,A7,A7/C#,Dm,G7,C,A7,A7/C#,Dm,G7,C,Am,Dm7,C/Bb,F,Dm,G7,C,E,E/G#,Am,Dm7,Ab7sus4,Db,Bb7,Ebm,Gb/Ab,Ab7,Db,Bb7,Ebm,Gb/Ab,Ab7,Db,Bbm7,Ebm,Gb/Ab,Ab7sus4,Db"
618,1787495,Hymn For The Weekend,Coldplay,Rock,Fm,3,"Dm,G,Am,Am,Dm,G,Am,Dm,G,Am,Dm,G,Am,Dm,Am,Dm,G,Am,Dm,G,Am,Dm,G,Am,Dm,Am,Am,F,Dm,G,Am,F,Dm,Am,F,Dm,G,Am,F,Dm,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Dm,G,Am,Dm,G,Am,Dm,G,Am,Dm,G,Am,Dm,G,Am,Dm,Am,Am,F,Dm,Am,F,Dm,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,Dm,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am"
619,1791779,Faded,Alan Walker,,Am,6,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,Am,F,C,G"
620,1807087,We Dont Talk Anymore,Charlie Puth,Pop,E,4,"F,G,Am,Em,F,G,Am,G,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em"
621,1809471,Love On The Brain,Rihanna,Pop,G,0,"G,Am,Em,D,G,Am,Em,D,G,Am,Em,D,G,Am,Em,D,F,C,G,F,C,D,G,Am,Em,D,G,Am,Em,D,G,Am,Em,D,G,Am,Em,D,G,Am,Em,D,F,C,G,F,C,D,G,Am,Em,D,G,Am,Em,D"
622,1818535,Dont Let Me Down,The Chainsmokers,House,B,2,"D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,F#m,F#m,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,F#m,F#m,F#m,F#m,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m"
623,1825835,Lost On You,LP,,A#m,1,"Am,D,Em,Am,D,Em,Am,D,Em,Em,Am,D,Em,Em7,Am,D,Em,Em,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,Am,D,Em,Em,Am,D,Em,C,D,Em,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,D,Em,C,Am,Am,D,Em,C"
624,1834352,Ocean Eyes,Billie Eilish,Pop,Em,0,"C,Dsus2,Em,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,G,C,C,Dsus2,Em,G,C,C,Dsus2,Em,G,C,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,C,Dsus2,Em,C,Dsus2,Em,C,Dsus2,Em,G,C,G,C"
625,1835574,Dancing On My Own,Calum Scott,,C,1,"C,G,F,C,G,F,C,G,F,C,G,F,Am,G,F,F,C,C,G,F,C,G,F,Am,G,F,Am,G,F,C,G,F,C,G,F,Am,G,F,F,C,C,G,F,C,G,F,Am,G,F,Am,G,F,C,G,F,F,G,Am,G,F,F,G,Am,G,C,C,Am,G,F,Am,G,F,C,G,F,C,G,F,Am,G,F,Am,G,F,C,G,F,Am,Am,G,F"
